Timestamp,Milliseconds,X,Y,Z
2021-03-04 00:42:39,3282,-11.731201,11.920074,-6.7808685
2021-03-04 00:42:39,3291,-5.433258,13.420044,-7.011902
2021-03-04 00:42:39,3302,-3.1779175,14.049713,-6.020706
2021-03-04 00:42:39,3311,-1.543869,13.736069,-4.2358246
2021-03-04 00:42:39,3321,-1.112915,13.429611,-3.146469
2021-03-04 00:42:39,3332,-3.1240387,12.165482,0.35864258
2021-03-04 00:42:39,3341,-4.5964813,11.452011,2.360199
2021-03-04 00:42:39,3352,-4.5258484,11.047379,3.4483643
2021-03-04 00:42:39,3361,-3.8327332,10.424896,4.905243
2021-03-04 00:42:39,3371,-3.4484558,9.955627,5.194931
2021-03-04 00:42:39,3382,-3.374237,9.930496,4.1773987
2021-03-04 00:42:39,3391,-3.44487,9.758102,2.6439056
2021-03-04 00:42:39,3401,-2.9684143,10.009491,0.6974335
2021-03-04 00:42:39,3412,-2.7936401,10.220184,-1.3603973
2021-03-04 00:42:39,3421,-2.5925293,10.18428,-2.6041718
2021-03-04 00:42:39,3431,-2.4812012,9.916122,-2.6700134
2021-03-04 00:42:39,3442,-3.1419983,9.695862,-2.0379486
2021-03-04 00:42:39,3451,-3.3059998,9.21463,-1.283783
2021-03-04 00:42:39,3461,-3.9057465,9.181107,-0.9461975
2021-03-04 00:42:39,3472,-4.1308136,8.9596405,-0.6145935
2021-03-04 00:42:39,3481,-3.1180573,8.5885315,-0.4481964
2021-03-04 00:42:39,3491,-2.7050629,8.462845,-0.23391724
2021-03-04 00:42:39,3502,-2.8175812,8.528687,-0.34524536
2021-03-04 00:42:39,3511,-2.6966858,8.4652405,-0.92344666
2021-03-04 00:42:39,3521,-2.9444733,8.255737,-1.2873688
2021-03-04 00:42:39,3532,-3.820755,8.222229,-1.2478638
2021-03-04 00:42:39,3541,-4.0781403,8.059418,-0.98809814
2021-03-04 00:42:39,3552,-3.9105377,8.022308,-0.8384552
2021-03-04 00:42:39,3561,-3.9584198,7.954071,-0.7690277
2021-03-04 00:42:39,3572,-4.1068573,8.053436,-0.71635437
2021-03-04 00:42:39,3581,-4.1308136,8.110901,-0.8073273
2021-03-04 00:42:39,3591,-4.112854,8.131241,-1.0036469
2021-03-04 00:42:39,3602,-3.5310516,8.32518,-1.2957458
2021-03-04 00:42:39,3611,-4.0709534,8.365875,-1.754242
2021-03-04 00:42:39,3622,-4.066162,8.357498,-1.723114
2021-03-04 00:42:39,3631,-4.0781403,8.285675,-1.1018219
2021-03-04 00:42:39,3641,-3.963211,8.145615,-0.40270996
2021-03-04 00:42:39,3651,-4.437271,8.07019,-0.051956177
2021-03-04 00:42:39,3662,-4.394165,8.096527,0.041412354
2021-03-04 00:42:39,3672,-4.0086975,8.213852,-0.09744263
2021-03-04 00:42:39,3681,-3.9572296,8.260529,-0.12498474
