Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2021-03-04 00:42:39,3682,0.679563,0.47443944,0.06253829,0.55604887,0.0
2021-03-04 00:42:39,3691,0.679563,0.47443944,0.06253829,0.55604887,0.0
2021-03-04 00:42:39,3701,0.6605346,0.4864702,0.08069282,0.5661532,0.0
2021-03-04 00:42:39,3712,0.6605346,0.4864702,0.08069282,0.5661532,0.0
2021-03-04 00:42:39,3721,0.6409563,0.49807304,0.0980294,0.5757504,0.0
2021-03-04 00:42:39,3732,0.6409563,0.49807304,0.0980294,0.5757504,0.0
2021-03-04 00:42:39,3741,0.61991084,0.5105558,0.11707156,0.584241,0.0
2021-03-04 00:42:39,3751,0.61991084,0.5105558,0.11707156,0.584241,0.0
2021-03-04 00:42:39,3763,0.6010087,0.52169317,0.13782218,0.5896014,0.0
2021-03-04 00:42:39,3771,0.6010087,0.52169317,0.13782218,0.5896014,0.0
2021-03-04 00:42:39,3781,0.5828597,0.53183776,0.15843137,0.5935678,0.0
2021-03-04 00:42:40,3792,0.5828597,0.53183776,0.15843137,0.5935678,0.0
2021-03-04 00:42:40,3801,0.5649027,0.54148465,0.18099348,0.5957522,0.0
2021-03-04 00:42:40,3811,0.5649027,0.54148465,0.18099348,0.5957522,0.0
2021-03-04 00:42:40,3822,0.55498004,0.54682297,0.19750057,0.59495825,0.0
2021-03-04 00:42:40,3831,0.55498004,0.54682297,0.19750057,0.59495825,0.0
2021-03-04 00:42:40,3841,0.54860795,0.5501345,0.21137327,0.5930453,0.0
2021-03-04 00:42:40,3851,0.54860795,0.5501345,0.21137327,0.5930453,0.0
2021-03-04 00:42:40,3861,0.54259634,0.5526675,0.22274472,0.59205794,0.0
2021-03-04 00:42:40,3871,0.54259634,0.5526675,0.22274472,0.59205794,0.0
2021-03-04 00:42:40,3881,0.5359635,0.5546935,0.23501721,0.5914602,0.0
2021-03-04 00:42:40,3891,0.5359635,0.5546935,0.23501721,0.5914602,0.0
2021-03-04 00:42:40,3902,0.5318184,0.55625725,0.24668922,0.58897495,0.0
2021-03-04 00:42:40,3911,0.5318184,0.55625725,0.24668922,0.58897495,0.0
2021-03-04 00:42:40,3922,0.5266491,0.55774236,0.25461456,0.5888426,0.0
2021-03-04 00:42:40,3931,0.5266491,0.55774236,0.25461456,0.5888426,0.0
2021-03-04 00:42:40,3941,0.5205378,0.5596157,0.25916708,0.5905109,0.0
2021-03-04 00:42:40,3951,0.5205378,0.5596157,0.25916708,0.5905109,0.0
2021-03-04 00:42:40,3961,0.51326555,0.5617648,0.26214746,0.59351283,0.0
2021-03-04 00:42:40,3972,0.51326555,0.5617648,0.26214746,0.59351283,0.0
2021-03-04 00:42:40,3981,0.50619745,0.5630369,0.2682168,0.59566206,0.0
2021-03-04 00:42:40,3992,0.50619745,0.5630369,0.2682168,0.59566206,0.0
2021-03-04 00:42:40,4001,0.50100744,0.56562275,0.25797895,0.6020875,0.0
2021-03-04 00:42:40,4011,0.50100744,0.56562275,0.25797895,0.6020875,0.0
2021-03-04 00:42:40,4022,0.48833284,0.5707164,0.24827291,0.611698,0.0
2021-03-04 00:42:40,4031,0.48833284,0.5707164,0.24827291,0.611698,0.0
2021-03-04 00:42:40,4042,0.46947983,0.5775098,0.24001624,0.62326825,0.0
2021-03-04 00:42:40,4051,0.46947983,0.5775098,0.24001624,0.62326825,0.0
2021-03-04 00:42:40,4061,0.43217456,0.5918427,0.2390342,0.63703215,0.0
2021-03-04 00:42:40,4072,0.43217456,0.5918427,0.2390342,0.63703215,0.0
2021-03-04 00:42:40,4081,0.38998377,0.60851717,0.2314933,0.65117615,0.0
2021-03-04 00:42:40,4092,0.38998377,0.60851717,0.2314933,0.65117615,0.0
2021-03-04 00:42:40,4101,0.4868282,0.5430846,0.055480827,0.6818939,0.0
2021-03-04 00:42:40,4112,0.4868282,0.5430846,0.055480827,0.6818939,0.0
2021-03-04 00:42:40,4121,0.69997776,0.33467388,-0.22792466,0.5882813,0.0
2021-03-04 00:42:40,4132,0.69997776,0.33467388,-0.22792466,0.5882813,0.0
2021-03-04 00:42:40,4141,0.7459052,0.43491414,-0.047458664,0.50221777,0.0
2021-03-04 00:42:40,4151,0.7459052,0.43491414,-0.047458664,0.50221777,0.0
2021-03-04 00:42:40,4161,0.8108025,0.44961813,0.05785724,0.37026387,0.0
2021-03-04 00:42:40,4171,0.8108025,0.44961813,0.05785724,0.37026387,0.0
2021-03-04 00:42:40,4182,0.8462565,0.44347903,0.09163976,0.2806749,0.0
2021-03-04 00:42:40,4191,0.8462565,0.44347903,0.09163976,0.2806749,0.0
2021-03-04 00:42:40,4202,0.9106072,0.366624,-0.17420556,0.07767711,0.0
2021-03-04 00:42:40,4211,0.9106072,0.366624,-0.17420556,0.07767711,0.0
2021-03-04 00:42:40,4221,-0.86937714,-0.39593315,-0.032252654,0.293905,0.0
2021-03-04 00:42:40,4232,-0.86937714,-0.39593315,-0.032252654,0.293905,0.0
2021-03-04 00:42:40,4241,-0.8533187,-0.3821629,-0.11430782,0.33575657,0.0
2021-03-04 00:42:40,4252,-0.8533187,-0.3821629,-0.11430782,0.33575657,0.0
2021-03-04 00:42:40,4261,-0.86943185,-0.37107864,-0.22849631,0.23276234,0.0
2021-03-04 00:42:40,4272,-0.86943185,-0.37107864,-0.22849631,0.23276234,0.0
2021-03-04 00:42:40,4281,-0.8393183,-0.33235735,-0.34313715,0.25950018,0.0
2021-03-04 00:42:40,4291,-0.8393183,-0.33235735,-0.34313715,0.25950018,0.0
2021-03-04 00:42:40,4301,-0.82270175,-0.31001136,-0.33388358,0.3399655,0.0
2021-03-04 00:42:40,4312,-0.82270175,-0.31001136,-0.33388358,0.3399655,0.0
2021-03-04 00:42:40,4321,-0.82270175,-0.31001136,-0.33388358,0.3399655,0.0
2021-03-04 00:42:40,4331,-0.8209973,-0.308466,-0.29514995,0.37907612,0.0
2021-03-04 00:42:40,4341,-0.823912,-0.311051,-0.25256702,0.40078187,0.0
2021-03-04 00:42:40,4352,-0.823912,-0.311051,-0.25256702,0.40078187,0.0
2021-03-04 00:42:40,4361,-0.823912,-0.311051,-0.25256702,0.40078187,0.0
2021-03-04 00:42:40,4372,-0.82728237,-0.31332412,-0.21491165,0.41381744,0.0
2021-03-04 00:42:40,4381,-0.82728237,-0.31332412,-0.21491165,0.41381744,0.0
2021-03-04 00:42:40,4391,-0.8344453,-0.31781736,-0.1662393,0.41839898,0.0
2021-03-04 00:42:40,4402,-0.8344453,-0.31781736,-0.1662393,0.41839898,0.0
