,lr,momentum,batch_size,n1,n2,ks,val_acc,predict_time
1013,0.0010000000000000002,0.8,64,64,16,12,0.8066037893295288,0.2540919780731201
1014,0.0010000000000000002,0.95,80,104,72,48,0.9386792182922363,0.24803447723388672
1015,3.16227766016838e-05,0.99,64,120,64,24,0.8396226167678833,0.2528200149536133
1016,3.16227766016838e-05,0.8,80,32,24,4,0.3113207519054413,0.24177145957946777
1017,1.0000000000000003e-05,0.8,32,48,64,32,0.3254716992378235,0.24746203422546387
1018,1.0000000000000003e-05,0.8,64,120,112,56,0.6179245114326477,0.2306210994720459
1019,0.1,0.95,64,8,72,56,0.9575471878051758,0.23486542701721191
1020,0.010000000000000002,0.9,32,96,48,20,0.9669811129570007,0.2717561721801758
1021,0.00010000000000000002,0.95,16,56,88,56,0.9103773832321167,0.24502158164978027
1022,0.00010000000000000002,0.99,80,48,24,52,0.8773584961891174,0.23178768157958984
1023,0.000316227766016838,0.9,80,8,64,40,0.7405660152435303,0.23550868034362793
